describe,label,image
"The image features a large, green leaf with a white stripe running down the middle of it. The leaf is prominently displayed in the foreground, covering most of the image. The white stripe on the leaf stands out against the green background, creating a visually striking contrast.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1077).jpg
"The image features a close-up view of a large green leaf, possibly from a corn plant. The leaf is prominently displayed in the foreground, with its texture and details clearly visible. The leaf appears to be curled, giving it a unique and interesting appearance.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (339).jpg
"The image features a close-up view of a leafy plant with a long, thin, and curved stem. The plant appears to be a corn plant, as it has a large leaf that is partially visible. The stem is the main focus of the image, stretching across the entire frame, and it seems to be the central point of the plant. The leafy plant is surrounded by a lush, green environment, creating a serene and natural atmosphere.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (766).jpg
"The image features a large, green leaf with a prominent vein running through it. The leaf is positioned in the center of the frame, and its vibrant color and texture make it the focal point of the image. The leaf appears to be a close-up of a plant, possibly a tree, and its size and prominence suggest that it is a significant part of the plant's structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (952).jpg
"The image features a lush green field with a pathway running through it. The pathway appears to be a dirt road, and it is surrounded by a dense forest. The field is filled with a variety of plants, creating a vibrant and natural scene. The pathway seems to be the main focus of the image, as it leads through the forest and provides a sense of depth and dimension to the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (223).jpg
"The image features a close-up of a leaf, possibly a palm leaf, with a wavy texture. The leaf appears to be green and is captured in a close-up shot, showcasing its intricate details. The leaf's surface is covered in a pattern of ridges and valleys, creating a visually interesting texture. The leaf's shape and texture make it an interesting subject for the viewer.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (979).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a green stem visible in the center. The leaf appears to be curled up, giving it a unique and interesting shape. The stem is located in the middle of the leaf, and the overall scene is a detailed and captivating representation of the plant's structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1053).jpg
"The image features a close-up view of a leafy green plant, possibly a tree or a large green leaf. The plant is surrounded by a lush green background, giving the impression of a tropical or jungle setting. The leafy plant appears to be the main subject of the image, with its vibrant green color and intricate texture.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (912).jpg
"The image features a close-up of a leafy green plant with a large, curved, and slightly wavy surface. The leaf appears to be a part of a larger plant, possibly a tree or a bush. The leaf is surrounded by a few small, green leaves, which are also part of the plant. The overall scene gives a sense of a lush, green environment.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (662).jpg
"The image features a close-up of a leaf with a green stem, possibly a banana leaf. The leaf is large and occupies most of the frame, with its texture and veins clearly visible. The leaf appears to be in a slightly blurred state, giving it a slightly artistic or impressionistic appearance. The focus of the image is on the leaf and its intricate details, making it a captivating and visually interesting subject.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (914).jpg
"The image features a large leaf, possibly a banana leaf, with a prominent white stripe running down the center. The leaf is green and appears to be in a close-up view. The white stripe on the leaf is a prominent feature, drawing attention to the leaf's structure. The leaf is situated in a background that is not in focus, allowing the leaf to be the main subject of the image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (45).jpg
"The image features a close-up view of a large, green leaf with a curved shape. The leaf is situated in the center of the frame, and its texture and color are vibrant and eye-catching. The leaf appears to be in a natural setting, possibly a forest or a garden, as it is surrounded by other leaves and plants. The overall atmosphere of the image is lush and serene, showcasing the beauty of nature.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1010).jpg
"The image features a close-up view of a leaf, possibly a corn leaf, with a white stripe running through it. The leaf is large and occupies most of the frame, giving a sense of depth to the image. The white stripe on the leaf stands out against the green background, creating a visually striking contrast.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (35).jpg
"The image features a close-up view of a large green leaf, possibly a palm leaf, with a prominent vein running through it. The leaf is prominently displayed in the foreground, occupying most of the image. The leaf appears to be in a natural setting, possibly a tropical environment, as it is surrounded by other green leaves. The focus of the image is on the intricate structure and details of the leaf, highlighting its unique texture and appearance.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (170).jpg
"The image features a close-up view of a large leaf, possibly a banana leaf, with a green color and a slightly rough texture. The leaf is prominently displayed in the foreground, covering most of the image. The leaf appears to be in a natural setting, possibly a forest or a garden, as it is surrounded by other leaves and plants. The focus of the image is on the intricate details of the leaf, making it a captivating and detailed view.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (308).jpg
"The image features a large, bright green leaf with a long, curved stem. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf appears to be a close-up of a plant, showcasing its intricate texture and details. The leaf's vibrant green color and the stem's shape create a visually appealing and natural scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (157).jpg
"The image features a large, lush green leaf that has a white stripe running through it. The leaf is curled up, giving it a unique and eye-catching appearance. The white stripe adds a contrasting element to the overall green color of the leaf, making it stand out even more. The leaf appears to be in motion, possibly due to wind or other natural forces.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (492).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf or a palm leaf, with a white stripe running down the center. The leaf is prominently displayed, taking up most of the frame. The white stripe on the leaf adds a contrasting element to the otherwise green background.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (655).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a white line running through it. The leaf appears to be green and is captured in a blurred, artistic manner. The white line adds an interesting visual element to the picture, creating a sense of depth and movement. The leaf is the main focus of the image, with the white line serving as a subtle accent.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1153).jpg
"The image features a close-up view of a leaf with a green and white pattern. The leaf appears to be a part of a plant, possibly a tree or a bush. The leaf is large and dominates the scene, covering most of the image. The intricate pattern on the leaf adds a sense of detail and beauty to the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (814).jpg
"The image features a close-up view of a leaf, possibly a plant or a green leafy vegetable. The leaf is large and takes up a significant portion of the image. The leaf appears to be green and has a slightly curved shape. The focus of the image is on the leaf, highlighting its intricate details and texture.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (803).jpg
"The image features a large, green leaf with a prominent silver-like stripe running through it. The leaf is positioned in the center of the frame, and its unique appearance makes it stand out. The leaf's texture and color create an interesting contrast, making it a captivating subject for the viewer.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (21).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a green and white color scheme. The leaf is curled up, giving it a unique shape. The leaf is prominently displayed in the foreground, occupying the majority of the image. The close-up perspective allows for a detailed look at the intricate patterns and textures on the leaf.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (384).jpg
"The image features a close-up view of a leaf with a silver metal line running through it. The leaf is large and green, with the silver line running vertically through the center. The leaf appears to be a part of a plant, possibly a tree, and the silver line adds a unique and interesting element to the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (400).jpg
"The image features a large, green leaf with a long, narrow, white stripe running down its center. The leaf appears to be a close-up view, emphasizing its texture and detail. The white stripe on the leaf is prominent and stands out against the vibrant green background.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (415).jpg
"The image features a close-up of a leaf, possibly a corn leaf, with a distinctive white line running through it. The leaf is large and occupies most of the frame. The white line appears to be the main focus of the image, drawing attention to its unique pattern.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (213).jpg
"The image features a close-up view of a leaf with a green stem, showcasing its texture and details. The leaf is large and appears to be a part of a plant, possibly a tree. The leaf is surrounded by a few other leaves, creating a sense of depth and a natural environment. The close-up view highlights the intricate patterns and textures of the leaf, making it an interesting and detailed image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (973).jpg
"The image features a close-up view of a large green leaf, likely from a palm tree. The leaf has a distinctive curve, giving it a unique shape. The leaf is positioned in the center of the image, with the surrounding area appearing to be a green background. The leaf's texture and color are vibrant, making it the focal point of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (585).jpg
"The image features a large, green leaf that appears to be a piece of lettuce or a similar vegetable. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf is curled up, giving it a unique and interesting shape. The close-up view of the leaf highlights its texture and details, making it the main focus of the image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (917).jpg
"The image features a close-up view of a green field with a blurry background. The field appears to be a lush, grassy area with a few patches of greenery. The focus of the image is on the blurry grass, creating a sense of motion and speed. The overall effect is a dynamic and captivating representation of the field.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (289).jpg
"The image features a large, leafy green plant with a prominent leaf that appears to be the main focus. The leaf is situated towards the center of the image, and its texture and color are vibrant and eye-catching. The plant is surrounded by a few smaller leaves, which are scattered throughout the scene. The overall composition of the image showcases the beauty and intricacy of the plant's foliage.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (782).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf or a palm leaf. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf appears to be a focal point of the photo, drawing the viewer's attention to its intricate texture and vibrant green color.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (29).jpg
"The image features a close-up view of a leaf with a long, thin, and curved shape. The leaf is green and appears to be a part of a plant. The leaf's texture is captured in detail, showcasing its natural beauty. The focus of the image is on the leaf's unique structure and the intricate patterns that make it stand out.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1048).jpg
"The image features a large green leaf, possibly a banana leaf, with a close-up view of its texture. The leaf is curled and has a slightly rough appearance. The leaf is positioned towards the left side of the image, occupying a significant portion of the frame. The leaf's texture and color create a visually interesting and detailed view of the plant.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (713).jpg
"The image features a close-up view of a leaf with a long, thin, and slightly curved vein running through it. The leaf is green and appears to be a part of a plant. The vein is the main focus of the image, stretching across the entire width of the leaf. The leaf's texture and the vein's shape create a visually interesting and detailed scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (323).jpg
"The image features a large, curved surface with a green, shiny, and wet appearance. The surface appears to be a water slide or a water slide ramp, possibly located in a water park. The ramp is surrounded by a lush green environment, giving the impression of a tropical setting. The water slide seems to be empty, inviting riders to come and enjoy the thrilling experience.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (961).jpg
"The image features a long, curvy road that appears to be made of metal. The road is surrounded by a lush green field, giving the impression of a serene and peaceful environment. The road is curved, and it seems to be the main focus of the scene. The overall atmosphere of the image is calm and picturesque.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (259).jpg
"The image features a large, lush green leaf that is curled up and appears to be a close-up of the leaf. The leaf is positioned in the center of the image, occupying a significant portion of the frame. The leaf's texture and color are vibrant, making it the main focus of the photo.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (210).jpg
"The image features a close-up view of a large leaf, possibly a banana leaf, with a waterfall or a stream of water flowing through it. The water appears to be a mix of white and green, creating a visually striking scene. The leaf is large and occupies most of the image, with the waterfall or stream of water running through it, giving the impression of a natural waterfall in a tropical setting.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (528).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a water droplet on it. The water droplet is located towards the center of the leaf, and it appears to be a small part of a larger water droplet. The leaf is green and has a wavy texture, giving it a unique and natural appearance. The focus of the image is on the water droplet and its surrounding leaf, creating a visually captivating scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (266).jpg
"The image features a large, green leaf with a wavy texture, possibly a banana leaf. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf's surface is covered in a fine, white pattern, giving it a unique and textured appearance. The leaf's shape and size make it the main focus of the image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (853).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a white stripe running through it. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf appears to be in a natural setting, possibly a forest or a tropical environment.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (40).jpg
"The image features a close-up view of a leaf, likely a banana leaf, with a green and white color scheme. The leaf is partially obscured by a green background, giving it a slightly blurred appearance. The leaf's texture is visible, with a combination of light and dark green areas, creating a visually interesting and detailed image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (669).jpg
"The image features a large leaf with a white stripe down the center, possibly a banana leaf. The leaf is prominently displayed in the foreground, covering most of the image. The leaf's texture and color create a striking visual effect, making it the main focus of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (777).jpg
"The image features a large, green leaf with a long, curved vein running through it. The leaf appears to be a close-up of a plant, possibly a banana tree, with its vein prominently visible. The leaf is positioned in the center of the image, and its texture and details are captured beautifully.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (593).jpg
"The image features a large, leafy green plant with a prominent, long, thin, and curved leaf. The leaf is positioned in the center of the frame, capturing attention. The plant appears to be a leafy green plant, possibly a banana tree, given its size and shape. The leaf is the main focus of the image, showcasing its unique and striking appearance.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (469).jpg
"The image features a large, green leaf that appears to be a close-up of a leafy plant. The leaf is curled up, giving it a unique shape. The leaf is situated in the middle of the frame, occupying a significant portion of the image. The plant's texture and color are vibrant, making it an eye-catching subject.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (376).jpg
"The image features a close-up view of a leaf with a long, thin, and curved stem. The leaf is large and green, with a distinct vein running through it. The stem appears to be the main focus of the image, with the leaf surrounding it. The leaf is positioned towards the left side of the image, while the stem is more centrally located.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (367).jpg
"The image features a large, green leaf with a long, thin, white line running through it. The leaf is prominently displayed in the foreground, occupying a significant portion of the scene. The white line on the leaf appears to be a vein, adding an interesting detail to the natural setting.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (741).jpg
"The image features a large, curved green leaf that appears to be a part of a tree. The leaf is prominently displayed in the foreground, occupying a significant portion of the frame. The leaf's shape and size create an interesting visual focal point in the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (945).jpg
"The image features a large, leafy green plant with a prominent, curved leaf. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The plant appears to be a close-up of the leaf, showcasing its texture and details. The leaf's shape and size make it the focal point of the image, drawing the viewer's attention to its intricate structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (954).jpg
"The image features a large, leafy plant with green leaves that are slightly yellowed. The leaves are arranged in a spiral pattern, creating a visually appealing and natural scene. The plant appears to be a close-up of a leaf, showcasing its intricate details and texture. The leafy plant is the main focus of the image, capturing the viewer's attention with its vibrant colors and unique structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1161).jpg
"The image features a large, leafy plant with a prominent leaf that is shiny and reflective. The leaf is positioned in the center of the frame, and its surface appears to be wet, possibly due to recent rainfall or dew. The plant's leaves are green and appear to be in a close-up view, emphasizing their size and texture. The overall scene creates a sense of tranquility and natural beauty.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (436).jpg
"The image features a large, green leaf with a long, curved stem. The leaf is prominently displayed in the foreground, occupying a significant portion of the frame. The leaf appears to be a close-up of a leafy plant, possibly a banana tree, with its veins and texture visible. The leaf's shape and size create a captivating and natural scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (930).jpg
"The image features a close-up view of a leaf, possibly a piece of broccoli, with a green hue. The leaf is captured in a blurred, slightly out-of-focus manner, giving it a slightly artistic appearance. The leaf is positioned in the center of the image, with a slightly curved shape. The focus of the image is on the leaf, creating a visually engaging and unique composition.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1067).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a distinctive white stripe running through it. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf's texture and color create an interesting visual effect, making it the main focus of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (646).jpg
"The image features a close-up view of a leafy green plant with a long, thin, and curved stem. The stem appears to be reflecting light, creating a visually striking scene. The plant's stem is the main focus of the image, with its unique shape and texture drawing attention.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (220).jpg
"The image features a large, green leaf that has a long, thin, and wavy stem running through it. The leaf is prominently displayed in the foreground, with the stem running from the top left corner to the bottom right corner. The leaf appears to be a close-up of a plant, possibly a tree or a leafy green vegetable. The focus of the image is on the intricate details of the leaf and the stem, creating a visually appealing and natural scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (616).jpg
"The image features a large, leafy green plant with a prominent, curved leaf. The leaf is positioned towards the center of the image, and it appears to be the main focus of the scene. The plant is surrounded by a few smaller leaves, which are scattered around the main leaf. The overall composition of the image is a close-up of the plant, highlighting the intricate details of the leaf.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1136).jpg
"The image features a large green leaf with a wavy texture, possibly a plant or a leaf from a tree. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf's wavy texture adds an interesting visual element to the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (240).jpg
"The image features a leafy plant with a large green leaf, possibly a banana leaf, lying on the ground. The leaf has a shadow cast upon it, creating a visually interesting scene. The plant is positioned in the foreground, while the leaf occupies a significant portion of the image. The overall scene appears to be a close-up of the leaf and its shadow.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (699).jpg
"The image features a large, green leaf with a wavy texture, possibly a palm leaf. The leaf is prominently displayed in the foreground, covering a significant portion of the frame. The leaf appears to be the main focus of the image, with no other objects or elements visible in the background.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (357).jpg
"The image features a close-up view of a leaf, possibly a piece of broccoli or a leafy plant, with a green color. The leaf is large and occupies most of the frame. The image is in black and white, giving it a classic and timeless appearance. The leaf appears to be the main focus of the image, drawing attention to its intricate details and textures.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (68).jpg
"The image features a large, green leaf with a wavy texture, possibly a banana leaf. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf's texture and color make it stand out as the main subject of the photo.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (453).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a white stripe running down the center. The leaf is prominently displayed, occupying most of the frame. The white stripe on the leaf adds a contrasting element to the otherwise green background. The leaf appears to be in a natural setting, possibly in a forest or a tropical environment.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (33).jpg
"The image features a large leaf, possibly a banana leaf, with a white stripe running down the center. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf is positioned in such a way that it appears to be the main focus of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (406).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf or a leaf from a plant. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf appears to be wet, which adds to the overall visual appeal of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (882).jpg
"The image features a large, green leaf with a long, thin, white line running through it. The leaf appears to be a close-up of a plant, possibly a banana tree. The white line on the leaf is prominent and stands out against the green background. The leaf is positioned towards the left side of the image, with the white line running from the top to the bottom.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (958).jpg
"The image features a close-up of a leaf, likely a banana leaf, with a long, thin, and curved shape. The leaf is green and appears to be fresh, possibly from a tropical plant. The leaf's texture is visible, with a slightly rough surface. The image captures the leaf's unique structure and its natural beauty.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (365).jpg
"The image features a close-up view of a leafy plant with a long, curved stem. The stem appears to be a light green color, and it is surrounded by a lush green background. The stem is curved, giving the impression of a path or a road. The plant's leaves are visible in the background, adding to the overall natural and vibrant atmosphere of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (584).jpg
"The image features a close-up view of a leaf, likely a plant or a green vegetable, with a texture that resembles a piece of fabric. The leaf is large and occupies most of the frame, with its surface appearing to be slightly rough. The leaf is located in the center of the image, providing a detailed view of its texture and structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (443).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf or a palm leaf, with a prominent white stripe running down its center. The leaf is prominently displayed, taking up a significant portion of the image. The leaf's texture and color create a striking contrast against the background, making it the focal point of the image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (860).jpg
"The image features a large green leaf, possibly from a banana tree, with a close-up view of its surface. The leaf is positioned in the center of the frame, and its texture and color are prominently displayed. The leaf appears to be in a natural setting, possibly in a jungle or a tropical environment.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (608).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a long, thin, and curved stem. The leaf is large and green, and its texture appears to be rough. The stem is prominently visible, stretching from the center of the leaf towards the bottom right corner. The leaf is positioned in the center of the image, with the stem extending towards the edges.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (899).jpg
"The image features a close-up view of a large green leaf, possibly a corn leaf, with a white stripe running through it. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf's texture and color make it an interesting and captivating subject.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (433).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a white stripe running down the center. The leaf appears to be in a close-up shot, emphasizing its texture and details. The leaf is the main focus of the image, capturing its intricate structure and vibrant color.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (440).jpg
"The image features a close-up view of a leafy green plant, possibly a tree or a large green leaf. The plant has a wavy texture, giving it a unique and interesting appearance. The leaf seems to be the main focus of the image, with no other objects or elements visible. The close-up perspective allows the viewer to appreciate the intricate details of the plant's structure and texture.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (540).jpg
"The image features a large, leafy green plant with a long, thin, and curved leaf. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The plant appears to be a leafy green vegetable, possibly a lettuce or a spinach plant. The leaf is situated in a field, surrounded by a lush green environment.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (750).jpg
"The image features a close-up view of a green leaf, possibly a piece of broccoli, with a white line running through it. The leaf appears to be curled up and has a slightly blurred appearance, giving it a dynamic and artistic look. The white line adds an interesting contrast to the green background, creating a visually appealing composition.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (790).jpg
"The image features a close-up view of a leaf with a green stem, possibly from a plant or a tree. The leaf is large and occupies a significant portion of the image. The leaf is situated in the center of the frame, and its texture and color are clearly visible. The overall scene appears to be a detailed and intricate representation of a leaf and its stem.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (980).jpg
"The image features a close-up view of a leaf, possibly a corn leaf, with a green stem. The leaf appears to be slightly damaged, possibly from an insect bite or other environmental factors. The leaf is large and occupies a significant portion of the image, showcasing its intricate texture and details.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1125).jpg
"The image features a close-up of a leafy green plant with a blurred background. The plant appears to be a leafy green plant with a curved shape, possibly a leaf or a stem. The plant is surrounded by a lush green environment, creating a serene and natural atmosphere.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (423).jpg
"The image features a close-up view of a large green leaf, possibly a banana leaf, with a long stem running through it. The leaf is captured in a blurry, slightly out-of-focus manner, giving it a sense of movement. The leaf's texture and color are vibrant and prominent, making it the focal point of the image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1145).jpg
"The image features a large, green leaf with a long, thin stem. The leaf is prominently displayed in the foreground, occupying a significant portion of the image. The leaf appears to be a close-up view, highlighting its intricate texture and detail. The leaf's stem is visible, extending from the center of the leaf towards the bottom of the image.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (865).jpg
"The image features a close-up of a leaf, possibly a banana leaf, with a green stem running through the center. The leaf is large and has a slightly curved shape. The stem is visible in the center of the leaf, and it appears to be a central part of the plant. The leaf is surrounded by a green background, which adds to the overall natural and vibrant atmosphere of the scene.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1082).jpg
"The image features a large, green leaf with a long, thin stem running through the center of it. The leaf is prominently displayed in the foreground, with the stem extending from the left side of the leaf towards the right. The leaf's texture and color make it appear fresh and vibrant. The overall scene gives a sense of a close-up view of the leaf and its stem, capturing the beauty of the plant.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (356).jpg
"The image features a close-up view of a leaf with a green stem. The leaf appears to be a part of a plant, possibly a tree, and is situated in the center of the frame. The leaf has a slightly curved shape, giving it a natural and organic appearance. The focus of the image is on the leaf and its stem, highlighting the intricate details of the plant's structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (504).jpg
"The image features a close-up view of a leafy plant with a green background. The plant appears to be a leafy green vegetable, possibly a broccoli plant. The leafy plant is the main focus of the image, and it is captured in a close-up shot, emphasizing its texture and details. The plant's vibrant green color and intricate leaf patterns make it an interesting and visually appealing subject.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (129).jpg
"The image features a close-up view of a leaf, likely a corn leaf, with a green stem. The leaf is large and occupies a significant portion of the image. The leaf appears to be in the shade, giving it a slightly darker appearance. The focus of the image is on the leaf and its stem, highlighting the intricate details of the plant.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (739).jpg
"The image features a large, green leaf with a long, thin, white stem running through it. The leaf appears to be a part of a plant, possibly a corn plant, and the white stem is visible in the middle of the leaf. The leaf is prominently displayed in the foreground, with the stem running through it, creating an interesting visual effect.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (733).jpg
"The image features a close-up view of a leaf with a long, thin stem. The leaf is green and appears to be a part of a plant, possibly a tree. The stem is visible in the center of the leaf, running from the top to the bottom. The leaf is large, covering most of the image, and the stem stands out as the main focal point.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (545).jpg
"The image features a close-up view of a leafy plant, possibly a banana tree, with a large green leaf dominating the scene. The leaf is captured in a blurred motion, giving the impression of a fast-moving object. The leaf is positioned in the center of the image, with a bright green background surrounding it. The overall scene captures the beauty and movement of the leaf in its natural environment.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (140).jpg
"The image features a close-up view of a leaf with a wavy, curved surface. The leaf is green and appears to be a part of a plant. The leaf is situated in the center of the image, occupying a significant portion of the frame. The leaf's texture and shape create a visually interesting and detailed view of the plant's natural structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (74).jpg
"The image features a close-up view of a leaf, possibly a corn leaf, with a green and white color scheme. The leaf is large and occupies most of the frame. The leaf appears to be slightly curled, adding a unique texture to the scene. The close-up perspective allows the viewer to appreciate the intricate details of the leaf's structure.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (113).jpg
"The image features a close-up view of a leaf, possibly a corn leaf, with a green stem visible. The leaf is large and occupies a significant portion of the image. The leaf appears to be in a blurred state, giving it a slightly abstract appearance. The focus of the image is on the leaf and its stem, creating a visually interesting and detailed composition.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (94).jpg
"The image features a close-up view of a leaf, possibly a banana leaf, with a green and yellow color scheme. The leaf is large and takes up most of the frame. The leaf is covered in small holes, which are scattered throughout the surface, giving it a unique texture. The leaf appears to be in a natural setting, possibly a forest or a garden.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (1045).jpg
"The image features a large, leafy green plant with a prominent vein running through it. The plant appears to be a leafy green vegetable, possibly a cabbage or a broccoli. The plant is captured in a close-up view, allowing for a detailed look at its texture and structure. The image showcases the plant's natural beauty and the intricate details of its veins.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (114).jpg
"The image features a large, green leaf with a long, curved stem. The leaf is prominently displayed in the foreground, covering a significant portion of the image. The leaf is fresh and vibrant, showcasing its natural beauty. The overall scene is a close-up view of the leaf, emphasizing its intricate details and texture.",3,../dataset/CornDataset/data/train/Healthy/Corn_Health (967).jpg
